row_id,sent_id,text,aspects,polarity,opinion_sample
1884,1884_0,"Phase 1 study showed a favorable safety profile with no on-target adverse events commonly associated with other OX2R agonists, such as hepatotoxicity or visual disturbances.","safety,phase",POS,favorable safety
1888,1888_0,"FDA Granted RMAT designation, noted September 10, 2024.",regulatory,POS,FDA Granted
1889,1889_1,The therapy was well-tolerated with no treatment-related serious adv,safety,POS,well-tolerated
1893,1893_0,"Phase 2a FDA granted Orphan drug designation, noted Septemeber 11, 2024.","phase,regulatory",POS,FDA granted
1894,1894_0,"Phase 3 met its primary and secondary endpoints, noted September 11, 2024.","endpoint,phase,financial",POS,met
1895,1895_0,"Phase 1/2 trial did not meet the study's primary efficacy objective, noted September 11, 2024.",phase,NEG,did not meet
1896,1896_0,"Phase 3 met its primary and key secondary endpoints, noted September 11, 2024.","endpoint,phase,financial",POS,met
1897,1897_0,"Phase 3 met its primary and key secondary endpoints, noted September 11, 2024.","endpoint,phase,financial",POS,met
1898,1898_0,"Phase 3 trial met its primary and key secondary endpoints, noted September 11, 2024.","endpoint,phase,financial",POS,met
1899,1899_0,"Phase 3 trial met its primary and key secondary endpoints, noted September 11, 2024.","endpoint,phase,financial",POS,met
1903,1903_0,"Approved September 11, 2024.",catalyst,POS,Approved
1904,1904_0,"Approved September 11, 2024.",catalyst,POS,Approved
1907,1907_0,"Phase 3 trial study failed to show an improvement in relative surface area (RSA), a measure of reachable workspace (RWS), versus placebo at week 48, study did not meet primary endpoint.","endpoint,phase",NEG,did not meet
1908,1908_0,"Phase 3 trial study failed to show an improvement in relative surface area (RSA), a measure of reachable workspace (RWS), versus placebo at week 48, study did not meet primary endpoint.","endpoint,phase",NEG,did not meet
1916,1916_0,"Phase 1a pharmacokinetic results demonstrated dose-dependent exposure of VYN202 in blood, study was generally well tolerated with no drug-related adverse events, noted September 12, 2024.",safety,POS,well tolerated
1917,1917_0,"Phase 3 enrollment completed, noted September 12, 2024.","phase,enrollment",POS,enrollment completed
1918,1918_0,"Phase 1 data from ESMO noted that treatment was safe and well-tolerated with preliminary signals of monotherapy antitumor activity, noted September 12, 2024.","safety,phase",POS,well-tolerated
1919,1919_0,"Phase 2 trial failed to meet its primary endpoint, noted September 12, 2024.","endpoint,phase",NEG,failed to meet
1921,1921_0,"Approved September 12, 2024.",catalyst,POS,Approved
1923,1923_0,"Phase 1 data presented at ESMO showed signs of anti-tumor activity, including partial responses in 3 of 26 patients with heavily pre-treated NSCLC or esophageal cancer, and additional patients with pr","endpoint,sample,phase,clinical",POS,data presented at ESMO
1924,1924_0,"Phase 1 data presented at ESMO showed signs of anti-tumor activity, including partial responses in 3 of 26 patients with heavily pre-treated NSCLC or esophageal cancer, and additional patients with pr","endpoint,sample,phase,clinical",POS,data presented at ESMO
1925,1925_0,"FDA approval on September 13, 2024.",regulatory,POS,FDA approval
1926,1926_0,"FDA approved on September 13, 2024.",regulatory,POS,FDA approved
1927,1927_0,"Approved September 13, 2024.",catalyst,POS,Approved
1928,1928_0,"Phase 1 dose escalation data presented at ESMO showed it was well-tolerated across all doses with no dose-limiting toxicities and achieved dose-proportional pharmacokinetics, noted September 13, 2024.","safety,phase,clinical",POS,achieved
1929,1929_0,"Phase 1 data presented at ESMO reported that treatment was generally well tolerated with no unexpected adverse events, and encouraging antitumor activity, noted September 13, 2023.","safety,phase,clinical",POS,well tolerated
1936,1936_0,"Phase 1/2 preliminary safety, efficacy, and quality of life outcomes at ESOPRS reported that patients in cohort 1 (40 mg Q3W) achieved early clinical responses across manifestations of disease, noted","safety,phase",POS,achieved
1937,1937_0,"Phase 1b/2 data from ESMO showed a manageable safety profile and encouraging efficacy in patients with heavily pretreated HR+/HER2- breast cancer, noted September 14, 2024.","safety,phase",POS,manageable safety
1941,1941_0,"Phase 2 data from ESMO reported that treatment with ozuriftamab vedotin achieved durable responses and promising tumor control among a patient population with a median of 3 prior lines of therapy, not",phase,POS,achieved
1949,1949_0,"Phase 1b data presented at ESMO reported that 30 pts had confirmed partial responses, with an overall response rate of 75%, noted September 15, 2024.","phase,clinical",POS,data presented at ESMO
1951,1951_0,"Additional Phase 2b data presented at ESMO reported that E+P resulted in numerically higher ORR & DCR compared to P only in CPS â‰¥1 pts noted September 15, 2024.","endpoint,phase,clinical",POS,data presented at ESMO
1953,1953_0,"Phase 2 clinical hold lifted by the FDA, noted September 16, 2024.","phase,regulatory",NEG,clinical hold
1955,1955_0,"Phase 2 clinical hold lifted by the FDA, noted September 16, 2024.","phase,regulatory",NEG,clinical hold
1957,1957_0,"Phase 1/2 data from ESMO reported a 45% overall response rate (ORR), 11.1 months median duration of response and a generally well-tolerated safety profile, noted September 16, 2024.","endpoint,safety,phase",POS,well-tolerated
1958,1958_0,"Phase 1/2 data from ESMO reported that 75% of patients achieved disease control, including two patients who achieved Partial Responses, noted September 16, 2024.",phase,POS,achieved
1959,1959_0,"Phase 2 data presented at ESMO 24 showed a 69% overall response rate (ORR), with tumor reductions in 15 out of 16 patients and a 79% rate of targeted immune responses to the vaccine's neoantigens, not","endpoint,sample,phase,clinical",POS,data presented at ESMO
1960,1960_0,"Phase 2 data presented at ESMO 24 showed a 69% overall response rate (ORR), with tumor reductions in 15 out of 16 patients and a 79% rate of targeted immune responses to the vaccine's neoantigens, not","endpoint,sample,phase,clinical",POS,data presented at ESMO
1962,1962_0,"Phase 1/2 data to be presented at ISFTD showed sustained increases in cerebrospinal fluid (CSF) progranulin levels in all treated patients for up to 12 months, with no serious adverse events observed","safety,phase",NEG,serious adverse events
1964,1964_0,"Phase 1/2 initial clinical results presented at ESMO 2024 showed anti-tumor responses in 29% (4/14) of efficacy-evaluable, heavily pre-treated patients with platinum-resistant ovarian cancer (PROC) wh","phase,clinical",POS,results presented at ESMO
1965,1965_0,"Phase 3 topline data presented at ESMO demonstrated a significant increase in annualized growth velocity (AGV) compared to placebo, with an LS mean treatment difference of 1.49 cm/year at Week 52.","effect,phase,clinical",POS,data presented at ESMO
1968,1968_0,"Phase 3 study presented data shared at ESMO demonstrated a substantial reduction in Grade 4 neutropenia (over 80% reduction) and a favorable safety profile, with fewer serious adverse events and impro","safety,phase",NEU,favorable safety
1970,1970_0,"Phase 2 data from the 303 Study at ESMO 2024 showed that among 19 evaluable patients, the combination achieved a 21.1% overall response rate (ORR), a median progression-free survival (PFS) of 8.63 mon","endpoint,phase",POS,achieved
1971,1971_0,"Phase 2 data from the 303 Study at ESMO 2024 showed that among 19 evaluable patients, the combination achieved a 21.1% overall response rate (ORR), a median progression-free survival (PFS) of 8.63 mon","endpoint,phase",POS,achieved
1972,1972_0,"Phase 3 final analysis of OS showed a numerical but not statistically significant improvement favoring cabozantinib in combination with atezolizumab, noted September 16, 2024.","endpoint,phase,clinical",NEU,statistically significant
1983,1983_0,"Phase 2 full data presented at ESMO reported that the median OS was 30 months (95% CI 18.4, NE), ORR of 36% and the 12-month OS rate was 77%, noted September 16, 2024.","endpoint,phase,clinical",POS,data presented at ESMO
1984,1984_0,"Phase 1b/2 data presented at ESMO showed clinical activity in hard-to-treat cancers, including ovarian cancer and immune checkpoint inhibitor (ICI)-naÃ¯ve and refractory microsatellite stable (MSS)/mic","phase,clinical",POS,data presented at ESMO
1985,1985_0,"Phase 1 study determined the recommended Phase 2 dose to be 8-12 mg/kg, with givastomig being well-tolerated up to the highest study doses.","safety,phase",POS,well-tolerated
1986,1986_0,"Phase 3 data presented at ESMO reported that ORR was 72.6% vs 60.1% with pembro + SOC vs pbo + SOC, noted September 16, 2024.","endpoint,phase,clinical",POS,data presented at ESMO
1987,1987_0,"Phase 2 data presented at ESMO showed a confirmed objective response rate (cORR) of 84%, a median duration of response (DoR) of 18.7 months, a median progression-free survival (mPFS) of 15.2 months, a","endpoint,phase,clinical",POS,data presented at ESMO
1988,1988_0,Phase 3 data reported a statistically significant progression-free survival improvement in this EGFR-mutated non-small cell lung cancer population with high unmet need following prior EGFR TKI treatme,phase,POS,statistically significant
1989,1989_0,"Phase 1 partial clinical hold removed by the FDA, noted September 17, 2024.","phase,regulatory",NEG,partial clinical hold
1991,1991_0,"Phase 2 enrollment completed, noted September 17, 2024","phase,enrollment",POS,enrollment completed
1992,1992_0,"Phase 1 dosing initiated September 17, 2024.","phase,clinical",POS,dosing initiated
1994,1994_0,"Phase 2a trial dosing initiated, noted September 17, 2024.","phase,clinical",POS,dosing initiated
1997,1997_0,"FDA Approved on September 17, 2024.",regulatory,POS,FDA Approved
2000,2000_0,"FDA Approved on September 18, 2024.",regulatory,POS,FDA Approved
2001,2001_0,"Phase 3b additional data presented at ECTRIMS showed that 30-minute BRIUMVI infusions were well-tolerated, with only mild (Grade 1) infusion-related reactions, and patients switching from prior anti-","safety,phase",POS,well-tolerated
2002,2002_0,"FDA granted Expanded Access Policy (EAP), noted September 18, 2024.",regulatory,POS,FDA granted
2004,2004_0,"CRL issued by the FDA on September 18, 2024.",regulatory,NEG,CRL
2008,2008_0,"Phase 2a topline data reported that the trial met the primary endpoint with statistically significant reductions in liver fat at Week 12 as measured by MRI-PDFF, noted September 19, 2024.","endpoint,phase,clinical",POS,met
2009,2009_0,"Approved September 19, 2024.",catalyst,POS,Approved
2010,2010_0,"Approved September 20, 2024.",catalyst,POS,Approved
2011,2011_0,"Phase 2a trial data reported that all doses of monlunabant achieved a statistically significant weight loss compared to placebo, noted September 20, 2024.",phase,POS,achieved
2012,2012_0,"Approved September 20, 2024.",catalyst,POS,Approved
2013,2013_0,"Approval announced September 20, 2024.",regulatory,POS,Approval
2014,2014_0,"Additional Phase 3 data reported that statistically significant mean differences in the change in PANSS total scores from baseline to week 8 of -9.71 points, -11.25 points, and -9.69 points versus pla",phase,POS,statistically significant
2016,2016_0,"Phase 2 results showed that a 200 mg daily dose was selected for pivotal development, demonstrating a favorable safety profile and a 42% objective response rate (ORR) in 19 evaluable patients, noted S","endpoint,safety,phase",POS,favorable safety
2018,2018_0,"Phase 3 trial did not meet its primary endpoint, noted September 23, 2024.","endpoint,phase",NEG,did not meet
2020,2020_0,"Phase 3 study achieved the primary endpoint and showed statistically significant improvements on the f-SARA at years 1 and 2 , noted September 23, 2024.","endpoint,phase",POS,achieved
2023,2023_0,"Phase 1a interim data reported that treatment was well-tolerated, with a favorable safety profile observed with exposure of up to 70 days, noted September 23, 2024.",safety,POS,well-tolerated
2024,2024_0,"IND Cleared by the FDA, noted September 23, 2024.",regulatory,POS,Cleared by the FDA
2025,2025_0,"Phase 3 trial met its primary endpoint, noted September 24, 2024.","endpoint,phase",POS,met
2027,2027_0,"Phase 2a initial results reported that three participants have completed the four-week treatment with LP-310, an oral rinse, with encouraging findings: The treatment was well tolerated and had no unpl","safety,phase",POS,well tolerated
2028,2028_0,"Preclinical data showed that monotherapy (700 mg) demonstrated statistically significant fibrosis reversal compared to an isotype IgG4 control arm, noted September 24, 2024.",catalyst,POS,statistically significant
