Ticker,Drug,Indication,Stage,Date,Catalyst,Shares_Millions,Market_Cap,Volatility,Share_Price_D-1,Share_Price_D1,Share_Price_D5,Perc_Return_D1,Perc_Return_D5,XBI_Return_D1,XBI_Return_D5,Short_Interest_Pct,Year_Beta,Daily_Volum_Traded,row_id,has_endpoint,has_pvalue,has_effect,has_safety,has_sample,has_phase,has_partner,has_regulatory,has_financial,has_enrollment,has_clinical,has_catalyst,pos_count,neg_count,neu_count,headline_sentiment
IVVD,PEMGARDA (VYD222 (pemivibart)) - (CANOPY),COVID-19 PreventionÂ ,Preclinical,6/14/2024,Preclinical new data is broadly concordant with preliminary pseudovirus data showing neutralizing activity of VYD222 against KP.2 FLiRT and KP.3 variants recently publicized by an independent academic,120.0,188.51894,151.7893,1.7,1.58,1.24,-0.073203404,-0.315516871,0.035034221,0.015467548,5.77907,0.02317,0.39288,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGX,Rusfertide - (REVIVE),Polycythemia veraÂ ,Phase 2,6/14/2024,"Phase 2 data presented at EHA reported durable hematocrit (Hct) control (< 45%), decreased phlebotomy use, long-term tolerability, and no new safety signals in patients with polycythemia vera, noted J",62.0,1958.39472,56.034,34.35,33.39,32.26,-0.028345565,-0.062773946,0.035034221,0.015467548,5.76451,0.20094,14.76803,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRON,Bitopertin - (APOLLO),Erythropoietic Protoporphyria (EPP)Â ,Phase 2,6/14/2024,"Phase 2 additional data shared at EHA demonstrated the clinical activity of bitopertin and highlighted meaningful improvements in light tolerance, phototoxic reactions, and quality of life, noted June",34.0,1372.63037,102.0973,39.16,46.27,44.18,0.166837985,0.12061638,0.035034221,0.015467548,6.33301,0.0784,55.5165,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRON,DISC-0974,Myelofibrosis (MF) patients with anemiaÂ ,Phase 1/2,6/14/2024,"Phase 1b updated data shared at EHA demonstrated durable increases in hemoglobin and reduced transfusion burden in a majority of evaluable patients, noted June 14, 2024.",34.0,1372.63037,102.0973,39.16,46.27,44.18,0.166837985,0.12061638,0.035034221,0.015467548,6.33301,0.0784,55.5165,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STTK,SL-172154 + Azacitidine (AZA),Acute Myeloid Leukemia (AML) and Higher-Risk Myelodysplastic Syndromes/Neoplasms (HR-MDS)Â ,Phase 1b,6/14/2024,"Phase 1b data presented at EHA reported a 67% objective Response Rate (ORR) in frontline HR-MDS patients, noted June 14, 2024.",47.0,294.3399,80.7361,6.84,6.19,4.37,-0.099852645,-0.448024723,0.035034221,0.015467548,3.75657,0.05229,3.16125,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZURA,Tibulizumab (ZB-106),Sjogren's SyndromeÂ ,Phase 1,6/14/2024,"Phase 1 data presented at EULAR reported that treatment was generally well tolerated, with total B cell counts were dose-dependently reduced in all participants, noted June 14, 2024.",65.0,234.96894,102.5701,3.73,3.77,3.42,0.010666768,-0.086767683,0.035034221,0.015467548,0.91399,0.00059,0.39572,1343,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,1
MBRX,"Annamycin (MB-106) in combination with Cytarabine - (Ara-C, MIRACLE)",Acute Myeloid Leukemia (AML)Â ,Phase 1/2,6/14/2024,"Phase 1/2 additional data presented at EHA showed that out of 20 evaluable subjects across all treatment lines, 45% achieved a composite complete remission (CRc), including 89% with poor prognosis cy",30.0,9.56976,93.926,4.35,4.14,3.74,-0.049480057,-0.151090234,0.035034221,0.015467548,0.91355,0.02097,0.78937,1344,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
GLUE,MRT-6160,Autoimmune conditionsÂ ,Preclinical,6/14/2024,"Preclinical data reported that MRT-6160 inhibited disease progression, pro-inflammatory cytokines and autoantibody production in a model of rheumatoid arthritis, noted June 14, 2024.",61.0,234.16808,102.8294,4.01,3.83,3.63,-0.045926438,-0.099558593,0.035034221,0.015467548,3.11584,0.15316,1.08531,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMGN,BLINCYTO,CD19-positive Philadelphia chromosome-negative B-cell precursor acute lymphoblastic leukemia (B-ALL)Â ,Approved,6/14/2024,"Approved June 14, 2024.",538.0,160190.1277,26.6201,298.5,298.62,308.16,0.000401929,0.031849196,0.035034221,0.015467548,1.68676,0.01241,511.72001,1346,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
GLPG,GLPG5101 - (ATALANTA-1),Relapsed/refractory Non-Hodgkin Lymphoma (rrNHL)Â ,Phase 1/2,6/14/2024,"Phase 1/2 data presented at EHA reported that 14 of 16 efficacy-evaluable patients responded to treatment (objective response rate, ORR 87.5%), with 12 patients achieving a complete response (CR), not",65.0,1568.35029,22.5676,23.9,23.8,24.08,-0.004192878,0.007503162,0.035034221,0.015467548,0.0,0.08048,1.63094,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INAB,INB-100,"Allogeneic hematopoietic stem cell transplantation (HSCT), leukemias undergoing haploidentical stem cell transplantationÂ ",Phase 1b,6/15/2024,"Phase 1b data reported that 100% of treated leukemia patients (n=10/10) achieved durable complete remission (CR) at 1-year, noted June 15, 2024.",4.0,48.09508,122.0655,32.70003,32.70003,26.66703,0.0,-0.203948024,0.012723655,-0.006843018,0.14981,0.00449,0.0,1348,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1
NRIX,NX-5948,B-cell malignancies / graft-versus-host diseaseÂ ,Phase 1b,6/16/2024,Phase 1a/1b data presented at EHA reported that treatment resulted in a robust objective response rate (ORR) of 69.2% across all doses tested with responses observed as early as the first scan (8 week,76.0,976.9322,80.6966,15.18,15.18,21.3,0.0,0.338728301,0.012723655,-0.006843018,11.47545,0.18253,0.0,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBIO,MB-106,Waldenstrom macroglobulinemia (WM)Â ,Phase 1/2,6/17/2024,"Phase 1/2 data reported an overall response rate of 90% in cohort with durable responses observed; one patient remains in complete remission at 31 months, noted June 17, 2024.",29.0,37.84064,86.3128,1.87,1.9,1.7,0.015915455,-0.09531018,0.022596718,-0.021457506,8.10454,0.09662,1.21962,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBIO,MB-106,Waldenstrom macroglobulinemia (WM)Â ,Phase 1/2,6/17/2024,"Phase 1/2 data reported an overall response rate of 90% in cohort with durable responses observed; one patient remains in complete remission at 31 months, noted June 17, 2024.",7.0,52.1961,277.4598,6.5,37.5,28.515,1.752538756,1.478628088,0.022596718,-0.021457506,3.34986,0.1667,847.63099,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVAX,EVX-01 + KEYTRUDA (pembrolizumab) / OPDIVO (nivolumab),Metastatic MelanomaÂ ,Phase 2,6/17/2024,"Phase 2 data publication reported that eight out of 12 patients (67%) experienced objective clinical responses (ORR) with six partial and two complete responses, noted June 17, 2024.",6.0,13.36529,176.5152,15.5,12.35,13.45,-0.227183961,-0.141860918,0.022596718,-0.021457506,0.78951,0.01344,2.89079,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRK,EVX-01 + KEYTRUDA (pembrolizumab) / OPDIVO (nivolumab),Metastatic MelanomaÂ ,Phase 2,6/17/2024,"Phase 2 data publication reported that eight out of 12 patients (67%) experienced objective clinical responses (ORR) with six partial and two complete responses, noted June 17, 2024.",0.0,322932.8041,16.9672,129.48,127.5,132.96,-0.015410064,0.026521902,0.022596718,-0.021457506,0.80572,0.02683,1086.81395,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIRM,Volixibat - (VANTAGE),Pruritus associated with primary biliary cholangitisÂ ,Phase 2b,6/17/2024,"Phase 2b interim analysis demonstrated a statistically significant (-3.82, p<0.0001) improvement in pruritus for volixibat and a placebo-adjusted difference of -2.32 points in the primary endpoint, p=",50.0,1555.38969,52.2219,25.92,33.0,34.85,0.24149269,0.296038266,0.022596718,-0.021457506,18.87676,0.04705,121.20375,1354,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1
ATNM,Actimab-A with revumenib,Acute myeloid leukemia (AML)Â ,Preclinical,6/17/2024,"Preclinical data reported potent in vitro AML cell killing activity in both MV-4-11 and MOLM-13 KMT2A mutant cell lines, compared to the non-radio conjugated CD33 antibody lintuzumab, noted June 17, 2",31.0,236.18277,82.7252,7.82,7.93,7.48,0.013968481,-0.044451763,0.022596718,-0.021457506,6.07733,0.04019,1.93208,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLRX,Seclidemstat,Myelodysplastic Syndromes (MDS) and Chronic Myelomonocytic Leukemia (CMML)Â ,Phase 1/2,6/17/2024,"Phase 1/2 data presented at EHA reported a 43% overall response rate among 14 predominantly higher risk myelodysplastic syndrome (MDS) and chronic myelomonocytic leukemia (CMML) patients, noted June 1",0.0,2.07772,72.5237,50.72397,52.19997,36.29998,0.02868334,-0.33458139,0.022596718,-0.021457506,0.57146,0.01444,0.6253,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENLV,Allocetra - (ENX-CL-05-001),Knee osteoarthritis (OA)Â ,Phase 1/2,6/17/2024,"Phase 1/2 data reported a substantial reduction (64%) in average reported pain was observed compared to baseline, with 89% (8/9) of treated patients reporting an improvement in their knee pain compare",23.0,29.01177,156.7162,1.46,1.39,1.41,-0.049132689,-0.034846731,0.022596718,-0.021457506,0.75383,0.02716,0.50491,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZN,"Calquence (acalabrutinib) with chemoimmunotherapy, bendamustine and rituximab - (ECHO)",Mantle cell lymphoma (MCL)Â ,Phase 3,6/17/2024,"Phase 3 results reported a reduced the risk of disease progression or death by 27% compared to standard-of-care chemoimmunotherapy, noted June 17, 2024.",0.0,192665.8532,21.2157,125.1,124.28,124.78,-0.006576333,-0.002561231,0.022596718,-0.021457506,0.0,0.1818,139.47547,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGIO,PYRUKYND (Mitapivat) - (ENERGIZE),ThalassemiaÂ ,Phase 3,6/17/2024,"Phase 3 data presented at EHA reported that 42.3% (n=55/130) of patients in the mitapivat arm achieved a hemoglobin response, compared to 1.6% (n=1/64) of patients in the placebo arm, noted June 17, 2",58.0,2417.96062,60.4438,44.11,42.59,45.23,-0.03506703,0.025074069,0.022596718,-0.021457506,7.86703,0.12864,41.50762,1359,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1
JNJ,Nipocalimab - (DAHLIAS),SjÃ¶gren's disease (SjD)Â ,Phase 2,6/17/2024,"Phase 2 data reported that greater than 70 percent relative average improvement on the primary endpoint compared to patients who received placebo, noted June 17, 2024.",0.0,351254.8268,15.0366,145.54,145.95,149.12,0.002813134,0.024300388,0.022596718,-0.021457506,0.8283,0.1081,972.98779,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRK,KEYTRUDA (pembrolizumab) Plus Carboplatin and Paclitaxel,Endometrial carcinomaÂ ,Approved,6/17/2024,"Approved June 17, 2024.",0.0,322932.8041,16.9672,129.48,127.5,132.96,-0.015410064,0.026521902,0.022596718,-0.021457506,0.80572,0.02683,1086.81395,1361,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
OVID,Soticlestat (TAK-935/OV935)- (Skyline),Dravet Syndrome / Lennox-Gastaut SyndromeÂ ,Phase 3,6/17/2024,"Phase 3 trial did not meet its primary endpoint, noted June 17, 2024.",71.0,56.01788,208.6692,3.29,0.7896,0.79,-1.427116356,-1.426609898,0.022596718,-0.021457506,4.04345,0.02122,17.5964,1362,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,-1
TAK,Soticlestat (TAK-935/OV935)- (Skyline),Dravet Syndrome / Lennox-Gastaut SyndromeÂ ,Phase 3,6/17/2024,"Phase 3 trial did not meet its primary endpoint, noted June 17, 2024.",0.0,6537747.357,16.0976,13.1,13.17,12.88,0.005329286,-0.01693651,0.022596718,-0.021457506,0.0,0.0,18.70363,1363,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,-1
AZN,Imfinzi (durvalumab) in combination with carboplatin and paclitaxel,Endometrial cancer (EC)Â ,Approved,6/17/2024,"Approved June 17, 2024.",0.0,192665.8532,21.2157,125.1,124.28,124.78,-0.006576333,-0.002561231,0.022596718,-0.021457506,0.0,0.1818,139.47547,1364,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
LGND,ZTALMY (ganaxolone) - (RAISE),Refractory status epilepticus (RSE)Â ,Phase 3,6/17/2024,Phase 3 topline data reported that it met its first co-primary endpoint demonstrating rapid cessation of status epilepticus in a highly refractory patient population but failed to achieve statistical,19.0,1448.58898,46.5298,80.06,80.64,79.96,0.007218451,-0.001249844,0.022596718,-0.021457506,3.93972,0.24997,7.65225,1365,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1
MRNS,ZTALMY (ganaxolone) - (RAISE),Refractory status epilepticus (RSE)Â ,Phase 3,6/17/2024,Phase 3 topline data reported that it met its first co-primary endpoint demonstrating rapid cessation of status epilepticus in a highly refractory patient population but failed to achieve statistical,55.0,4010.87491,40.5278,53.53,53.53,54.0,0.0,0.008741802,0.022596718,-0.021457506,0.0,0.01925,0.0,1366,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1
ZNTL,Azenosertib (ZN-c3) - (TETON),Uterine serous carcinoma (USC)Â ,Phase 2,6/18/2024,"Phase 2 placed on clinical hold due to 2 deaths in the DENALI study, noted June 18, 2024.",72.0,293.99479,119.7017,8.39,4.14,4.2,-0.706344733,-0.691955995,0.009873063,-0.027115507,24.66435,0.02276,89.34891,1367,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,-1
ZNTL,azenosertib (ZN-c3) + ZEJULA (Niraparib) - (DENALI),"Platinum Resistant High-Grade Serous Ovarian, Fallopian Tube or Primary Peritoneal CancerÂ ",Phase 2,6/18/2024,"Phase 2 study placed in clinical hold after 2 recent deaths presumed sepsis in the study, noted June 18, 2024.",72.0,293.99479,119.7017,8.39,4.14,4.2,-0.706344733,-0.691955995,0.009873063,-0.027115507,24.66435,0.02276,89.34891,1368,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,-1
IMCR,IMC-F106C (PRAME HLA-A02) with nivolumab - (PRISM-MEL-301),First-line advanced cutaneous melanoma trialÂ ,Phase 3,6/18/2024,"Phase 3 trial dosing initiated, noted June 18, 2024.",48.0,1797.41726,44.4237,36.99,35.94,35.44,-0.028796724,-0.04280648,0.009873063,-0.027115507,13.3533,0.15559,38.1001,1369,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1
AZN,Truqap - (CAPItello-290),Metastatic triple-negative breast cancerÂ ,Phase 3,6/18/2024,Phase 3 trial did not meet the dual primary endpoints of improvement in overall survival (OS) versus paclitaxel in combination with placebo in either the overall trial population or in a subgroup of p,0.0,192479.8225,21.1335,124.28,124.16,125.5,-0.000966028,0.009768674,0.009873063,-0.027115507,0.0,0.1818,199.23645,1370,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,-1
PYPD,D-PLEX100 - (SHIELD II),Surgical Site InfectionÂ ,Phase 3,6/18/2024,"Phase 3 enrollment update data presented showed that approximately 250/600 have been enrolled at KOL, noted June 18, 2024.",10.0,19.71671,110.5928,4.185,4.11,3.8829,-0.018083675,-0.074924407,0.009873063,-0.027115507,0.11238,0.00913,0.09144,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNJ,CAPLYTA (lumateperone) - (Study 502),Major depressive disorder (MDD)Â ,Phase 3,6/18/2024,"Phase 3 topline results reported that the trial met the primary endpoint of change from baseline at Week 6 on the Montgomery-Ã…sberg Depression Rating Scale (MADRS) total score versus placebo, noted Ju",0.0,350532.823,14.9765,145.95,145.65,147.19,-0.002057614,0.008460172,0.009873063,-0.027115507,0.8283,0.1081,896.70471,1372,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1
TSHA,TSHA-102 - (REVEAL),Rett syndromeÂ ,Phase 1/2,6/18/2024,Phase 1/2 first cohort data presented at the 2024 IRSF Rett Syndrome Scientific Meeting Presentation reported sustained and new improvements across multiple efficacy measures and clinical domains foll,272.0,555.44428,111.5762,4.03,2.97,2.465,-0.305204423,-0.491574568,0.009873063,-0.027115507,8.62047,0.00106,27.9265,1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLNN,CNM-Au8 - (HEALEY ALS),Amyotrophic Lateral Sclerosis (ALS)Â ,Phase 2/3,6/18/2024,Phase 2 long term urvival analyses with CNM-Au8 30 mg treatment compared to matched PRO-ACT controls demonstrated improved survival up to 3.5 years post-baseline. Average of 28% NfL reduction observed,9.0,48.81766,113.4246,7.472,7.602,7.2,0.01724867,-0.037081675,0.009873063,-0.027115507,0.46445,0.05777,0.69165,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGND,CAPVAXIVE (Pneumococcal 21-valent Conjugate Vaccine),Pneumococcal conjugate vaccineÂ ,Approved,6/18/2024,"Approved June 18, 2024.",19.0,1446.79261,46.3432,80.64,80.54,78.9,-0.001240849,-0.021813576,0.009873063,-0.027115507,3.93972,0.24997,7.4332,1375,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
MRK,CAPVAXIVE (Pneumococcal 21-valent Conjugate Vaccine),Pneumococcal conjugate vaccineÂ ,Approved,6/18/2024,"Approved June 18, 2024.",0.0,324173.8792,16.9024,127.5,127.99,132.92,0.003835771,0.041631079,0.009873063,-0.027115507,0.80572,0.02683,836.08188,1376,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
ERAS,Naporafenib plus trametinib (SEACRAFT-2),NRASm melanomaÂ ,Phase 3,6/18/2024,"Phase 3 trial ongoing with favorable mOS and mPFS demonstrated in pooled analysis of Phase 1b and Phase 2 trials in NRASm melanoma, noted June 18, 2024.",283.0,556.04383,70.6184,2.0,2.04,2.08,0.019802627,0.039220713,0.009873063,-0.027115507,5.16394,0.11093,1.75066,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASMB,ABI-4334,Hepatitis BÂ ,Phase 1b,6/18/2024,"Phase 1b dosing initiated, noted June 18, 2024.",7.0,94.42195,49.896,15.16,14.88,15.4,-0.018642351,0.015707129,0.009873063,-0.027115507,0.28871,0.02244,0.38643,1378,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1
RLMD,REL-1017 - (RELIANCE I),Major depressive disorder (MDD)Â ,Phase 3,6/18/2024,"Phase 3 data published at The Journal of Clinical Psychiatry showed that overall results from this trial are clearly consistent with the evidence, produced by the prior phase 2 trial, noted June 18,",33.0,91.42783,102.4625,3.0,3.03,2.99,0.009950331,-0.003338901,0.009873063,-0.027115507,5.11541,0.06691,0.26924,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGON,cretostimogene - (PIVOT-006) (EAP),Non-Muscle Invasive Bladder Cancer (NMIBC)Â ,Phase 3,6/18/2024,"Phase 3 data presented at AUA on May 5, 2024. Phase 3 EAP dosing commenced, noted June 18, 2024.",76.0,2258.43468,0.0,33.73,33.89,31.43,0.004732337,-0.070624798,0.009873063,-0.027115507,5.45397,0.05597,14.43074,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGNE,NGN-401 - (Embolden),Rett SyndromeÂ ,Phase 1/2,6/18/2024,"Phase 1/2 trial presented at the IRSF ASCEND 2024 Rett Syndrome National Summit showed that high-dose has been well-tolerated, and low-dose continues to show a favorable safety profile, the company al",14.0,393.56236,0.0,40.0,30.32,31.1,-0.277071893,-0.251671635,0.009873063,-0.027115507,7.53015,0.1105,6.34492,1381,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1
XBIT,Natrunix (XB2001) - (1-BETTER),Pancreatic CancerÂ ,Phase 1/2,6/18/2024,"Phase 1/2 data in the 65-subject Phase 2 portion, the Natrunix arm showed fewer overall adverse events, a 28% reduction in serious adverse events, 33% less hospitalization days, and improved symptoms",30.0,160.20661,81.348,6.08,5.26,4.8,-0.144873669,-0.236388778,0.009873063,-0.027115507,2.17506,0.03373,4.1895,1382,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,-1
ABBV,SKYRIZI (risankizumab) - (COMMAND),Ulcerative ColitisÂ ,Approved,6/18/2024,"FDA Approval on June 18, 2024.",0.0,302599.103,19.2219,169.68,171.36,170.75,0.009852296,0.006286188,0.009873063,-0.027115507,0.93394,0.043,728.43131,1383,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
LXRX,LX9211 - (RELIEF-DPN 1),Diabetic Peripheral NeuropathyÂ ,Phase 2,6/19/2024,"Phase 2 data demonstrated clinically significant benefits for people with diabetic peripheral neuropathic pain (DPNP), noted June 19, 2024.",363.0,632.61152,97.3776,1.75,1.75,1.68,0.0,-0.040821995,-0.002115932,-0.027380896,6.95454,0.0946,0.0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VSTM,GFH375/VS-7375,Cancer KRAS G12DÂ ,IND-Enabling,6/19/2024,"IND approved in China, noted June 19, 2024.",61.0,82.81455,166.2283,3.27,3.27,3.07,0.0,-0.063112423,-0.002115932,-0.027380896,9.41549,0.07262,0.0,1385,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
TPST,Amezalpat (TPST-1120) with atezolizumab and bevacizumab - (TPST-1120-301),Hepatocellular carcinoma (HCC)Â ,Phase 1/2,6/20/2024,"Phase 1b/2 study data presented at webcast demonstrated improvements across all efficacy endpoints compared to the standard of care control arm, noted June 20, 2024.",4.0,44.65668,103.0555,37.04999,26.12999,28.20999,-0.349184385,-0.272591911,-0.029439736,-0.034622214,7.36074,0.00023,61.8764,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLO,Cemacabtagene ansegedleucel (cema-cel) (ALPHA3),Large B-Cell Lymphoma (LBCL)Â ,Phase 2,6/20/2024,"Phase 2 pivotal trial initiated, noted June 20, 2024.",221.0,509.43397,74.8543,2.23,2.44,2.44,0.089996454,0.089996454,-0.029439736,-0.034622214,19.43011,0.17556,14.35795,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTCT,PTC518 - (PIVOT-HD),Huntington's diseaseÂ ,Phase 2,6/20/2024,"Phase 2 partial hold lifted by the FDA, additionally at Month 12, PTC518 treatment resulted in dose-dependent lowering of mutant huntingtin (mHTT) protein in the blood and cerebrospinal fluid (CSF) in",79.0,2553.23597,61.247,35.62,33.29,34.66,-0.067650226,-0.027320994,-0.029439736,-0.034622214,9.76289,0.08216,72.91505,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCGN,OCU400-101 - (LiMeliGhT),Retinitis Pigmentosa (RP)Â ,Phase 3,6/20/2024,"Phase 3 dosing inited, noted June 20, 2024.",292.0,330.70049,118.3245,1.38,1.285,1.43,-0.071324781,0.035590945,-0.029439736,-0.034622214,18.7726,0.02482,6.74616,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NNVC,NV-387,"Influenza A viruses, Bird Flu H5N1Â ",Preclinical,6/20/2024,"Preclinical data presented resulted in significant reduction in lung infiltration and lung cell death, noted June 20, 2024.",17.0,23.98242,117.3695,1.64,2.03,1.73,0.213339551,0.053425167,-0.029439736,-0.034622214,1.26998,0.01383,1.08297,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATAI,ELE-101,Major Depressive Disorder (MDD)Â ,Phase 1/2,6/20/2024,"Phase 1/2a preliminary data from Phase 1, involving healthy participants, showed ELE-101 was well-tolerated with no serious adverse events, demonstrating a dose-proportional PK profile and inducing sh",214.0,222.65007,97.2574,1.27,1.33,1.32,0.046162042,0.038614836,-0.029439736,-0.034622214,4.11974,0.1004,2.01934,1391,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0
